resident,invader,initial_fraction,final_fraction,generations_run,fixated,invader_won,seed
Always Defect,Tit-for-Tat,0.1,1.0,12,True,True,11032621
Always Defect,Tit-for-Tat,0.1,1.0,9,True,True,11032722
Always Defect,Tit-for-Tat,0.1,1.0,13,True,True,11032823
Always Defect,Tit-for-Tat,0.1,1.0,10,True,True,11032924
Always Defect,Tit-for-Tat,0.1,1.0,13,True,True,11033025
Always Defect,Tit-for-Tat,0.15,1.0,7,True,True,11040103
Always Defect,Tit-for-Tat,0.15,1.0,7,True,True,11040204
Always Defect,Tit-for-Tat,0.15,1.0,8,True,True,11040305
Always Defect,Tit-for-Tat,0.15,1.0,6,True,True,11040406
Always Defect,Tit-for-Tat,0.15,1.0,7,True,True,11040507
Always Defect,Tit-for-Tat,0.15,1.0,6,True,True,11040608
Always Defect,Tit-for-Tat,0.15,1.0,6,True,True,11040709
Always Defect,Tit-for-Tat,0.15,1.0,8,True,True,11040810
Always Defect,Tit-for-Tat,0.15,1.0,7,True,True,11040911
Always Defect,Tit-for-Tat,0.15,1.0,6,True,True,11041012
Always Defect,Tit-for-Tat,0.15,1.0,7,True,True,11041113
Always Defect,Tit-for-Tat,0.15,1.0,5,True,True,11041214
Always Defect,Tit-for-Tat,0.15,1.0,6,True,True,11041315
Always Defect,Tit-for-Tat,0.15,1.0,7,True,True,11041416
Always Defect,Tit-for-Tat,0.15,1.0,8,True,True,11041517
Always Defect,Tit-for-Tat,0.15,1.0,6,True,True,11041618
Always Defect,Tit-for-Tat,0.15,1.0,9,True,True,11041719
Always Defect,Tit-for-Tat,0.15,1.0,7,True,True,11041820
Always Defect,Tit-for-Tat,0.15,1.0,9,True,True,11041921
Always Defect,Tit-for-Tat,0.15,1.0,6,True,True,11042022
Always Defect,Tit-for-Tat,0.15,1.0,7,True,True,11042123
Always Defect,Tit-for-Tat,0.15,1.0,6,True,True,11042224
Always Defect,Tit-for-Tat,0.15,1.0,7,True,True,11042325
Always Defect,Tit-for-Tat,0.15,1.0,8,True,True,11042426
Always Defect,Tit-for-Tat,0.15,1.0,7,True,True,11042527
Always Defect,Tit-for-Tat,0.15,1.0,7,True,True,11042628
Always Defect,Tit-for-Tat,0.15,1.0,6,True,True,11042729
Always Defect,Tit-for-Tat,0.15,1.0,8,True,True,11042830
Always Defect,Tit-for-Tat,0.15,1.0,7,True,True,11042931
Always Defect,Tit-for-Tat,0.15,1.0,9,True,True,11043032
Always Defect,Tit-for-Tat,0.2,1.0,5,True,True,11050110
Always Defect,Tit-for-Tat,0.2,1.0,5,True,True,11050211
Always Defect,Tit-for-Tat,0.2,1.0,5,True,True,11050312
Always Defect,Tit-for-Tat,0.2,1.0,6,True,True,11050413
Always Defect,Tit-for-Tat,0.2,1.0,6,True,True,11050514
Always Defect,Tit-for-Tat,0.2,1.0,4,True,True,11050615
Always Defect,Tit-for-Tat,0.2,1.0,6,True,True,11050716
Always Defect,Tit-for-Tat,0.2,1.0,5,True,True,11050817
Always Defect,Tit-for-Tat,0.2,1.0,6,True,True,11050918
Always Defect,Tit-for-Tat,0.2,1.0,6,True,True,11051019
Always Defect,Tit-for-Tat,0.2,1.0,6,True,True,11051120
Always Defect,Tit-for-Tat,0.2,1.0,5,True,True,11051221
Always Defect,Tit-for-Tat,0.2,1.0,6,True,True,11051322
Always Defect,Tit-for-Tat,0.2,1.0,7,True,True,11051423
Always Defect,Tit-for-Tat,0.2,1.0,5,True,True,11051524
Always Defect,Tit-for-Tat,0.2,1.0,5,True,True,11051625
Always Defect,Tit-for-Tat,0.2,1.0,5,True,True,11051726
Always Defect,Tit-for-Tat,0.2,1.0,8,True,True,11051827
Always Defect,Tit-for-Tat,0.2,1.0,5,True,True,11051928
Always Defect,Tit-for-Tat,0.2,1.0,7,True,True,11052029
Always Defect,Tit-for-Tat,0.2,1.0,5,True,True,11052130
Always Defect,Tit-for-Tat,0.2,1.0,6,True,True,11052231
Always Defect,Tit-for-Tat,0.2,1.0,5,True,True,11052332
Always Defect,Tit-for-Tat,0.2,1.0,5,True,True,11052433
Always Defect,Tit-for-Tat,0.2,1.0,4,True,True,11052534
Always Defect,Tit-for-Tat,0.2,1.0,5,True,True,11052635
Always Defect,Tit-for-Tat,0.2,1.0,6,True,True,11052736
Always Defect,Tit-for-Tat,0.2,1.0,6,True,True,11052837
Always Defect,Tit-for-Tat,0.2,1.0,6,True,True,11052938
Always Defect,Tit-for-Tat,0.2,1.0,6,True,True,11053039
Always Defect,Tit-for-Tat,0.25,1.0,4,True,True,11060117
Always Defect,Tit-for-Tat,0.25,1.0,4,True,True,11060218
Always Defect,Tit-for-Tat,0.25,1.0,4,True,True,11060319
Always Defect,Tit-for-Tat,0.25,1.0,4,True,True,11060420
Always Defect,Tit-for-Tat,0.25,1.0,4,True,True,11060521
Always Defect,Tit-for-Tat,0.25,1.0,4,True,True,11060622
Always Defect,Tit-for-Tat,0.25,1.0,5,True,True,11060723
Always Defect,Tit-for-Tat,0.25,1.0,4,True,True,11060824
Always Defect,Tit-for-Tat,0.25,1.0,4,True,True,11060925
Always Defect,Tit-for-Tat,0.25,1.0,4,True,True,11061026
Always Defect,Tit-for-Tat,0.25,1.0,5,True,True,11061127
Always Defect,Tit-for-Tat,0.25,1.0,5,True,True,11061228
Always Defect,Tit-for-Tat,0.25,1.0,5,True,True,11061329
Always Defect,Tit-for-Tat,0.25,1.0,4,True,True,11061430
Always Defect,Tit-for-Tat,0.25,1.0,5,True,True,11061531
Always Defect,Tit-for-Tat,0.25,1.0,5,True,True,11061632
Always Defect,Tit-for-Tat,0.25,1.0,6,True,True,11061733
Always Defect,Tit-for-Tat,0.25,1.0,4,True,True,11061834
Always Defect,Tit-for-Tat,0.25,1.0,4,True,True,11061935
Always Defect,Tit-for-Tat,0.25,1.0,4,True,True,11062036
Always Defect,Tit-for-Tat,0.25,1.0,5,True,True,11062137
Always Defect,Tit-for-Tat,0.25,1.0,5,True,True,11062238
Always Defect,Tit-for-Tat,0.25,1.0,4,True,True,11062339
Always Defect,Tit-for-Tat,0.25,1.0,5,True,True,11062440
Always Defect,Tit-for-Tat,0.25,1.0,4,True,True,11062541
Always Defect,Tit-for-Tat,0.25,1.0,4,True,True,11062642
Always Defect,Tit-for-Tat,0.25,1.0,4,True,True,11062743
Always Defect,Tit-for-Tat,0.25,1.0,4,True,True,11062844
Always Defect,Tit-for-Tat,0.25,1.0,4,True,True,11062945
Always Defect,Tit-for-Tat,0.25,1.0,5,True,True,11063046
Always Defect,Tit-for-Tat,0.3,1.0,4,True,True,11070124
Always Defect,Tit-for-Tat,0.3,1.0,4,True,True,11070225
Always Defect,Tit-for-Tat,0.3,1.0,3,True,True,11070326
Always Defect,Tit-for-Tat,0.3,1.0,4,True,True,11070427
Always Defect,Tit-for-Tat,0.3,1.0,4,True,True,11070528
Always Defect,Tit-for-Tat,0.3,1.0,4,True,True,11070629
Always Defect,Tit-for-Tat,0.3,1.0,4,True,True,11070730
Always Defect,Tit-for-Tat,0.3,1.0,5,True,True,11070831
Always Defect,Tit-for-Tat,0.3,1.0,4,True,True,11070932
Always Defect,Tit-for-Tat,0.3,1.0,4,True,True,11071033
Always Defect,Tit-for-Tat,0.3,1.0,4,True,True,11071134
Always Defect,Tit-for-Tat,0.3,1.0,4,True,True,11071235
Always Defect,Tit-for-Tat,0.3,1.0,4,True,True,11071336
Always Defect,Tit-for-Tat,0.3,1.0,4,True,True,11071437
Always Defect,Tit-for-Tat,0.3,1.0,3,True,True,11071538
Always Defect,Tit-for-Tat,0.3,1.0,4,True,True,11071639
Always Defect,Tit-for-Tat,0.3,1.0,4,True,True,11071740
Always Defect,Tit-for-Tat,0.3,1.0,4,True,True,11071841
Always Defect,Tit-for-Tat,0.3,1.0,3,True,True,11071942
Always Defect,Tit-for-Tat,0.3,1.0,4,True,True,11072043
Always Defect,Tit-for-Tat,0.3,1.0,3,True,True,11072144
Always Defect,Tit-for-Tat,0.3,1.0,4,True,True,11072245
Always Defect,Tit-for-Tat,0.3,1.0,4,True,True,11072346
Always Defect,Tit-for-Tat,0.3,1.0,4,True,True,11072447
Always Defect,Tit-for-Tat,0.3,1.0,5,True,True,11072548
Always Defect,Tit-for-Tat,0.3,1.0,4,True,True,11072649
Always Defect,Tit-for-Tat,0.3,1.0,3,True,True,11072750
Always Defect,Tit-for-Tat,0.3,1.0,3,True,True,11072851
Always Defect,Tit-for-Tat,0.3,1.0,4,True,True,11072952
Always Defect,Tit-for-Tat,0.3,1.0,4,True,True,11073053
Always Defect,Tit-for-Tat,0.35,1.0,4,True,True,11080131
Always Defect,Tit-for-Tat,0.35,1.0,4,True,True,11080232
Always Defect,Tit-for-Tat,0.35,1.0,3,True,True,11080333
Always Defect,Tit-for-Tat,0.35,1.0,3,True,True,11080434
Always Defect,Tit-for-Tat,0.35,1.0,3,True,True,11080535
Always Defect,Tit-for-Tat,0.35,1.0,3,True,True,11080636
Always Defect,Tit-for-Tat,0.35,1.0,3,True,True,11080737
Always Defect,Tit-for-Tat,0.35,1.0,3,True,True,11080838
Always Defect,Tit-for-Tat,0.35,1.0,3,True,True,11080939
Always Defect,Tit-for-Tat,0.35,1.0,3,True,True,11081040
Always Defect,Tit-for-Tat,0.35,1.0,3,True,True,11081141
Always Defect,Tit-for-Tat,0.35,1.0,3,True,True,11081242
Always Defect,Tit-for-Tat,0.35,1.0,3,True,True,11081343
Always Defect,Tit-for-Tat,0.35,1.0,4,True,True,11081444
Always Defect,Tit-for-Tat,0.35,1.0,4,True,True,11081545
Always Defect,Tit-for-Tat,0.35,1.0,4,True,True,11081646
Always Defect,Tit-for-Tat,0.35,1.0,4,True,True,11081747
Always Defect,Tit-for-Tat,0.35,1.0,3,True,True,11081848
Always Defect,Tit-for-Tat,0.35,1.0,3,True,True,11081949
Always Defect,Tit-for-Tat,0.35,1.0,4,True,True,11082050
Always Defect,Tit-for-Tat,0.35,1.0,4,True,True,11082151
Always Defect,Tit-for-Tat,0.35,1.0,3,True,True,11082252
Always Defect,Tit-for-Tat,0.35,1.0,4,True,True,11082353
Always Defect,Tit-for-Tat,0.35,1.0,3,True,True,11082454
Always Defect,Tit-for-Tat,0.35,1.0,4,True,True,11082555
Always Defect,Tit-for-Tat,0.35,1.0,3,True,True,11082656
Always Defect,Tit-for-Tat,0.35,1.0,4,True,True,11082757
Always Defect,Tit-for-Tat,0.35,1.0,3,True,True,11082858
Always Defect,Tit-for-Tat,0.35,1.0,3,True,True,11082959
Always Defect,Tit-for-Tat,0.35,1.0,3,True,True,11083060
Always Defect,Tit-for-Tat,0.4,1.0,3,True,True,11090138
Always Defect,Tit-for-Tat,0.4,1.0,3,True,True,11090239
Always Defect,Tit-for-Tat,0.4,1.0,3,True,True,11090340
Always Defect,Tit-for-Tat,0.4,1.0,3,True,True,11090441
Always Defect,Tit-for-Tat,0.4,1.0,3,True,True,11090542
Always Defect,Tit-for-Tat,0.4,1.0,3,True,True,11090643
Always Defect,Tit-for-Tat,0.4,1.0,3,True,True,11090744
Always Defect,Tit-for-Tat,0.4,1.0,3,True,True,11090845
Always Defect,Tit-for-Tat,0.4,1.0,3,True,True,11090946
Always Defect,Tit-for-Tat,0.4,1.0,3,True,True,11091047
Always Defect,Tit-for-Tat,0.4,1.0,3,True,True,11091148
Always Defect,Tit-for-Tat,0.4,1.0,3,True,True,11091249
Always Defect,Tit-for-Tat,0.4,1.0,3,True,True,11091350
Always Defect,Tit-for-Tat,0.4,1.0,2,True,True,11091451
Always Defect,Tit-for-Tat,0.4,1.0,3,True,True,11091552
Always Defect,Tit-for-Tat,0.4,1.0,3,True,True,11091653
Always Defect,Tit-for-Tat,0.4,1.0,3,True,True,11091754
Always Defect,Tit-for-Tat,0.4,1.0,3,True,True,11091855
Always Defect,Tit-for-Tat,0.4,1.0,3,True,True,11091956
Always Defect,Tit-for-Tat,0.4,1.0,3,True,True,11092057
Always Defect,Tit-for-Tat,0.4,1.0,3,True,True,11092158
Always Defect,Tit-for-Tat,0.4,1.0,3,True,True,11092259
Always Defect,Tit-for-Tat,0.4,1.0,3,True,True,11092360
Always Defect,Tit-for-Tat,0.4,1.0,3,True,True,11092461
Always Defect,Tit-for-Tat,0.4,1.0,2,True,True,11092562
Always Defect,Tit-for-Tat,0.4,1.0,3,True,True,11092663
Always Defect,Tit-for-Tat,0.4,1.0,3,True,True,11092764
Always Defect,Tit-for-Tat,0.4,1.0,3,True,True,11092865
Always Defect,Tit-for-Tat,0.4,1.0,3,True,True,11092966
Always Defect,Tit-for-Tat,0.4,1.0,3,True,True,11093067
Always Defect,Tit-for-Tat,0.45,1.0,2,True,True,11100145
Always Defect,Tit-for-Tat,0.45,1.0,3,True,True,11100246
Always Defect,Tit-for-Tat,0.45,1.0,3,True,True,11100347
Always Defect,Tit-for-Tat,0.45,1.0,2,True,True,11100448
Always Defect,Tit-for-Tat,0.45,1.0,2,True,True,11100549
Always Defect,Tit-for-Tat,0.45,1.0,3,True,True,11100650
Always Defect,Tit-for-Tat,0.45,1.0,2,True,True,11100751
Always Defect,Tit-for-Tat,0.45,1.0,3,True,True,11100852
Always Defect,Tit-for-Tat,0.45,1.0,3,True,True,11100953
Always Defect,Tit-for-Tat,0.45,1.0,2,True,True,11101054
Always Defect,Tit-for-Tat,0.45,1.0,2,True,True,11101155
Always Defect,Tit-for-Tat,0.45,1.0,3,True,True,11101256
Always Defect,Tit-for-Tat,0.45,1.0,2,True,True,11101357
Always Defect,Tit-for-Tat,0.45,1.0,3,True,True,11101458
Always Defect,Tit-for-Tat,0.45,1.0,3,True,True,11101559
Always Defect,Tit-for-Tat,0.45,1.0,3,True,True,11101660
Always Defect,Tit-for-Tat,0.45,1.0,3,True,True,11101761
Always Defect,Tit-for-Tat,0.45,1.0,2,True,True,11101862
Always Defect,Tit-for-Tat,0.45,1.0,2,True,True,11101963
Always Defect,Tit-for-Tat,0.45,1.0,3,True,True,11102064
Always Defect,Tit-for-Tat,0.45,1.0,2,True,True,11102165
Always Defect,Tit-for-Tat,0.45,1.0,2,True,True,11102266
Always Defect,Tit-for-Tat,0.45,1.0,2,True,True,11102367
Always Defect,Tit-for-Tat,0.45,1.0,2,True,True,11102468
Always Defect,Tit-for-Tat,0.45,1.0,3,True,True,11102569
Always Defect,Tit-for-Tat,0.45,1.0,2,True,True,11102670
Always Defect,Tit-for-Tat,0.45,1.0,2,True,True,11102771
Always Defect,Tit-for-Tat,0.45,1.0,2,True,True,11102872
Always Defect,Tit-for-Tat,0.45,1.0,3,True,True,11102973
Always Defect,Tit-for-Tat,0.45,1.0,3,True,True,11103074
Always Defect,Tit-for-Tat,0.5,1.0,3,True,True,11110152
Always Defect,Tit-for-Tat,0.5,1.0,2,True,True,11110253
Always Defect,Tit-for-Tat,0.5,1.0,2,True,True,11110354
Always Defect,Tit-for-Tat,0.5,1.0,2,True,True,11110455
Always Defect,Tit-for-Tat,0.5,1.0,2,True,True,11110556
Always Defect,Tit-for-Tat,0.5,1.0,3,True,True,11110657
Always Defect,Tit-for-Tat,0.5,1.0,2,True,True,11110758
Always Defect,Tit-for-Tat,0.5,1.0,2,True,True,11110859
Always Defect,Tit-for-Tat,0.5,1.0,2,True,True,11110960
Always Defect,Tit-for-Tat,0.5,1.0,2,True,True,11111061
Always Defect,Tit-for-Tat,0.5,1.0,3,True,True,11111162
Always Defect,Tit-for-Tat,0.5,1.0,2,True,True,11111263
Always Defect,Tit-for-Tat,0.5,1.0,2,True,True,11111364
Always Defect,Tit-for-Tat,0.5,1.0,2,True,True,11111465
Always Defect,Tit-for-Tat,0.5,1.0,2,True,True,11111566
Always Defect,Tit-for-Tat,0.5,1.0,2,True,True,11111667
Always Defect,Tit-for-Tat,0.5,1.0,2,True,True,11111768
Always Defect,Tit-for-Tat,0.5,1.0,2,True,True,11111869
Always Defect,Tit-for-Tat,0.5,1.0,2,True,True,11111970
Always Defect,Tit-for-Tat,0.5,1.0,2,True,True,11112071
Always Defect,Tit-for-Tat,0.5,1.0,2,True,True,11112172
Always Defect,Tit-for-Tat,0.5,1.0,3,True,True,11112273
Always Defect,Tit-for-Tat,0.5,1.0,2,True,True,11112374
Always Defect,Tit-for-Tat,0.5,1.0,2,True,True,11112475
Always Defect,Tit-for-Tat,0.5,1.0,2,True,True,11112576
Always Defect,Tit-for-Tat,0.5,1.0,2,True,True,11112677
Always Defect,Tit-for-Tat,0.5,1.0,2,True,True,11112778
Always Defect,Tit-for-Tat,0.5,1.0,3,True,True,11112879
Always Defect,Tit-for-Tat,0.5,1.0,2,True,True,11112980
Always Defect,Tit-for-Tat,0.5,1.0,2,True,True,11113081
Always Defect,Tit-for-Tat,0.55,1.0,2,True,True,11120159
Always Defect,Tit-for-Tat,0.55,1.0,2,True,True,11120260
Always Defect,Tit-for-Tat,0.55,1.0,2,True,True,11120361
Always Defect,Tit-for-Tat,0.55,1.0,2,True,True,11120462
Always Defect,Tit-for-Tat,0.55,1.0,2,True,True,11120563
Always Defect,Tit-for-Tat,0.55,1.0,2,True,True,11120664
Always Defect,Tit-for-Tat,0.55,1.0,2,True,True,11120765
Always Defect,Tit-for-Tat,0.55,1.0,2,True,True,11120866
Always Defect,Tit-for-Tat,0.55,1.0,2,True,True,11120967
Always Defect,Tit-for-Tat,0.55,1.0,2,True,True,11121068
Always Defect,Tit-for-Tat,0.55,1.0,2,True,True,11121169
Always Defect,Tit-for-Tat,0.55,1.0,2,True,True,11121270
Always Defect,Tit-for-Tat,0.55,1.0,2,True,True,11121371
Always Defect,Tit-for-Tat,0.55,1.0,2,True,True,11121472
Always Defect,Tit-for-Tat,0.55,1.0,2,True,True,11121573
Always Defect,Tit-for-Tat,0.55,1.0,2,True,True,11121674
Always Defect,Tit-for-Tat,0.55,1.0,2,True,True,11121775
Always Defect,Tit-for-Tat,0.55,1.0,2,True,True,11121876
Always Defect,Tit-for-Tat,0.55,1.0,2,True,True,11121977
Always Defect,Tit-for-Tat,0.55,1.0,2,True,True,11122078
Always Defect,Tit-for-Tat,0.55,1.0,2,True,True,11122179
Always Defect,Tit-for-Tat,0.55,1.0,2,True,True,11122280
Always Defect,Tit-for-Tat,0.55,1.0,2,True,True,11122381
Always Defect,Tit-for-Tat,0.55,1.0,2,True,True,11122482
Always Defect,Tit-for-Tat,0.55,1.0,2,True,True,11122583
Always Defect,Tit-for-Tat,0.55,1.0,2,True,True,11122684
Always Defect,Tit-for-Tat,0.55,1.0,2,True,True,11122785
Always Defect,Tit-for-Tat,0.55,1.0,2,True,True,11122886
Always Defect,Tit-for-Tat,0.55,1.0,2,True,True,11122987
Always Defect,Tit-for-Tat,0.55,1.0,2,True,True,11123088
Always Defect,Tit-for-Tat,0.6,1.0,2,True,True,11130166
Always Defect,Tit-for-Tat,0.6,1.0,2,True,True,11130267
Always Defect,Tit-for-Tat,0.6,1.0,2,True,True,11130368
Always Defect,Tit-for-Tat,0.6,1.0,2,True,True,11130469
Always Defect,Tit-for-Tat,0.6,1.0,2,True,True,11130570
Always Defect,Tit-for-Tat,0.6,1.0,2,True,True,11130671
Always Defect,Tit-for-Tat,0.6,1.0,2,True,True,11130772
Always Defect,Tit-for-Tat,0.6,1.0,2,True,True,11130873
Always Defect,Tit-for-Tat,0.6,1.0,2,True,True,11130974
Always Defect,Tit-for-Tat,0.6,1.0,2,True,True,11131075
Always Defect,Tit-for-Tat,0.6,1.0,2,True,True,11131176
Always Defect,Tit-for-Tat,0.6,1.0,2,True,True,11131277
Always Defect,Tit-for-Tat,0.6,1.0,2,True,True,11131378
Always Defect,Tit-for-Tat,0.6,1.0,2,True,True,11131479
Always Defect,Tit-for-Tat,0.6,1.0,2,True,True,11131580
Always Defect,Tit-for-Tat,0.6,1.0,2,True,True,11131681
Always Defect,Tit-for-Tat,0.6,1.0,2,True,True,11131782
Always Defect,Tit-for-Tat,0.6,1.0,2,True,True,11131883
Always Defect,Tit-for-Tat,0.6,1.0,2,True,True,11131984
Always Defect,Tit-for-Tat,0.6,1.0,2,True,True,11132085
Always Defect,Tit-for-Tat,0.6,1.0,2,True,True,11132186
Always Defect,Tit-for-Tat,0.6,1.0,2,True,True,11132287
Always Defect,Tit-for-Tat,0.6,1.0,2,True,True,11132388
Always Defect,Tit-for-Tat,0.6,1.0,2,True,True,11132489
Always Defect,Tit-for-Tat,0.6,1.0,2,True,True,11132590
Always Defect,Tit-for-Tat,0.6,1.0,2,True,True,11132691
Always Defect,Tit-for-Tat,0.6,1.0,2,True,True,11132792
Always Defect,Tit-for-Tat,0.6,1.0,2,True,True,11132893
Always Defect,Tit-for-Tat,0.6,1.0,2,True,True,11132994
Always Defect,Tit-for-Tat,0.6,1.0,2,True,True,11133095
Always Defect,Tit-for-Tat,0.65,1.0,2,True,True,11140173
Always Defect,Tit-for-Tat,0.65,1.0,2,True,True,11140274
Always Defect,Tit-for-Tat,0.65,1.0,2,True,True,11140375
Always Defect,Tit-for-Tat,0.65,1.0,2,True,True,11140476
Always Defect,Tit-for-Tat,0.65,1.0,2,True,True,11140577
Always Defect,Tit-for-Tat,0.65,1.0,2,True,True,11140678
Always Defect,Tit-for-Tat,0.65,1.0,2,True,True,11140779
Always Defect,Tit-for-Tat,0.65,1.0,2,True,True,11140880
Always Defect,Tit-for-Tat,0.65,1.0,2,True,True,11140981
Always Defect,Tit-for-Tat,0.65,1.0,1,True,True,11141082
Always Defect,Tit-for-Tat,0.65,1.0,2,True,True,11141183
Always Defect,Tit-for-Tat,0.65,1.0,2,True,True,11141284
Always Defect,Tit-for-Tat,0.65,1.0,1,True,True,11141385
Always Defect,Tit-for-Tat,0.65,1.0,2,True,True,11141486
Always Defect,Tit-for-Tat,0.65,1.0,2,True,True,11141587
Always Defect,Tit-for-Tat,0.65,1.0,2,True,True,11141688
Always Defect,Tit-for-Tat,0.65,1.0,2,True,True,11141789
Always Defect,Tit-for-Tat,0.65,1.0,2,True,True,11141890
Always Defect,Tit-for-Tat,0.65,1.0,2,True,True,11141991
Always Defect,Tit-for-Tat,0.65,1.0,2,True,True,11142092
Always Defect,Tit-for-Tat,0.65,1.0,2,True,True,11142193
Always Defect,Tit-for-Tat,0.65,1.0,2,True,True,11142294
Always Defect,Tit-for-Tat,0.65,1.0,2,True,True,11142395
Always Defect,Tit-for-Tat,0.65,1.0,1,True,True,11142496
Always Defect,Tit-for-Tat,0.65,1.0,2,True,True,11142597
Always Defect,Tit-for-Tat,0.65,1.0,2,True,True,11142698
Always Defect,Tit-for-Tat,0.65,1.0,2,True,True,11142799
Always Defect,Tit-for-Tat,0.65,1.0,2,True,True,11142900
Always Defect,Tit-for-Tat,0.65,1.0,2,True,True,11143001
Always Defect,Tit-for-Tat,0.65,1.0,2,True,True,11143102
Always Defect,Tit-for-Tat,0.7,1.0,2,True,True,11150180
Always Defect,Tit-for-Tat,0.7,1.0,1,True,True,11150281
Always Defect,Tit-for-Tat,0.7,1.0,1,True,True,11150382
Always Defect,Tit-for-Tat,0.7,1.0,2,True,True,11150483
Always Defect,Tit-for-Tat,0.7,1.0,2,True,True,11150584
Always Defect,Tit-for-Tat,0.7,1.0,1,True,True,11150685
Always Defect,Tit-for-Tat,0.7,1.0,1,True,True,11150786
Always Defect,Tit-for-Tat,0.7,1.0,2,True,True,11150887
Always Defect,Tit-for-Tat,0.7,1.0,1,True,True,11150988
Always Defect,Tit-for-Tat,0.7,1.0,2,True,True,11151089
Always Defect,Tit-for-Tat,0.7,1.0,2,True,True,11151190
Always Defect,Tit-for-Tat,0.7,1.0,1,True,True,11151291
Always Defect,Tit-for-Tat,0.7,1.0,1,True,True,11151392
Always Defect,Tit-for-Tat,0.7,1.0,2,True,True,11151493
Always Defect,Tit-for-Tat,0.7,1.0,2,True,True,11151594
Always Defect,Tit-for-Tat,0.7,1.0,1,True,True,11151695
Always Defect,Tit-for-Tat,0.7,1.0,1,True,True,11151796
Always Defect,Tit-for-Tat,0.7,1.0,2,True,True,11151897
Always Defect,Tit-for-Tat,0.7,1.0,1,True,True,11151998
Always Defect,Tit-for-Tat,0.7,1.0,1,True,True,11152099
Always Defect,Tit-for-Tat,0.7,1.0,1,True,True,11152200
Always Defect,Tit-for-Tat,0.7,1.0,2,True,True,11152301
Always Defect,Tit-for-Tat,0.7,1.0,1,True,True,11152402
Always Defect,Tit-for-Tat,0.7,1.0,2,True,True,11152503
Always Defect,Tit-for-Tat,0.7,1.0,1,True,True,11152604
Always Defect,Tit-for-Tat,0.7,1.0,1,True,True,11152705
Always Defect,Tit-for-Tat,0.7,1.0,1,True,True,11152806
Always Defect,Tit-for-Tat,0.7,1.0,2,True,True,11152907
Always Defect,Tit-for-Tat,0.7,1.0,1,True,True,11153008
Always Defect,Tit-for-Tat,0.7,1.0,1,True,True,11153109
Always Defect,Tit-for-Tat,0.75,1.0,1,True,True,11160187
Always Defect,Tit-for-Tat,0.75,1.0,1,True,True,11160288
Always Defect,Tit-for-Tat,0.75,1.0,1,True,True,11160389
Always Defect,Tit-for-Tat,0.75,1.0,1,True,True,11160490
Always Defect,Tit-for-Tat,0.75,1.0,1,True,True,11160591
Always Defect,Tit-for-Tat,0.75,1.0,1,True,True,11160692
Always Defect,Tit-for-Tat,0.75,1.0,2,True,True,11160793
Always Defect,Tit-for-Tat,0.75,1.0,1,True,True,11160894
Always Defect,Tit-for-Tat,0.75,1.0,1,True,True,11160995
Always Defect,Tit-for-Tat,0.75,1.0,1,True,True,11161096
Always Defect,Tit-for-Tat,0.75,1.0,1,True,True,11161197
Always Defect,Tit-for-Tat,0.75,1.0,1,True,True,11161298
Always Defect,Tit-for-Tat,0.75,1.0,1,True,True,11161399
Always Defect,Tit-for-Tat,0.75,1.0,1,True,True,11161500
Always Defect,Tit-for-Tat,0.75,1.0,1,True,True,11161601
Always Defect,Tit-for-Tat,0.75,1.0,1,True,True,11161702
Always Defect,Tit-for-Tat,0.75,1.0,1,True,True,11161803
Always Defect,Tit-for-Tat,0.75,1.0,1,True,True,11161904
Always Defect,Tit-for-Tat,0.75,1.0,1,True,True,11162005
Always Defect,Tit-for-Tat,0.75,1.0,2,True,True,11162106
Always Defect,Tit-for-Tat,0.75,1.0,1,True,True,11162207
Always Defect,Tit-for-Tat,0.75,1.0,2,True,True,11162308
Always Defect,Tit-for-Tat,0.75,1.0,1,True,True,11162409
Always Defect,Tit-for-Tat,0.75,1.0,1,True,True,11162510
Always Defect,Tit-for-Tat,0.75,1.0,2,True,True,11162611
Always Defect,Tit-for-Tat,0.75,1.0,1,True,True,11162712
Always Defect,Tit-for-Tat,0.75,1.0,1,True,True,11162813
Always Defect,Tit-for-Tat,0.75,1.0,1,True,True,11162914
Always Defect,Tit-for-Tat,0.75,1.0,2,True,True,11163015
Always Defect,Tit-for-Tat,0.75,1.0,1,True,True,11163116
Always Defect,Tit-for-Tat,0.8,1.0,1,True,True,11170194
Always Defect,Tit-for-Tat,0.8,1.0,1,True,True,11170295
Always Defect,Tit-for-Tat,0.8,1.0,1,True,True,11170396
Always Defect,Tit-for-Tat,0.8,1.0,1,True,True,11170497
Always Defect,Tit-for-Tat,0.8,1.0,1,True,True,11170598
Always Defect,Tit-for-Tat,0.8,1.0,1,True,True,11170699
Always Defect,Tit-for-Tat,0.8,1.0,1,True,True,11170800
Always Defect,Tit-for-Tat,0.8,1.0,1,True,True,11170901
Always Defect,Tit-for-Tat,0.8,1.0,2,True,True,11171002
Always Defect,Tit-for-Tat,0.8,1.0,1,True,True,11171103
Always Defect,Tit-for-Tat,0.8,1.0,2,True,True,11171204
Always Defect,Tit-for-Tat,0.8,1.0,1,True,True,11171305
Always Defect,Tit-for-Tat,0.8,1.0,1,True,True,11171406
Always Defect,Tit-for-Tat,0.8,1.0,1,True,True,11171507
Always Defect,Tit-for-Tat,0.8,1.0,1,True,True,11171608
