player_id,strategy,n_matches,total_payoff,avg_payoff_per_match,avg_payoff_per_round
438,Random(p=0.6),999,11790,11.801801801801801,2.3603603603603602
439,Random(p=0.6),999,11815,11.826826826826826,2.3653653653653652
440,Random(p=0.6),999,11622,11.633633633633634,2.3267267267267266
441,Random(p=0.6),999,11703,11.714714714714715,2.342942942942943
442,Random(p=0.6),999,11668,11.67967967967968,2.335935935935936
443,Random(p=0.6),999,11690,11.701701701701701,2.34034034034034
444,Random(p=0.6),999,11677,11.68868868868869,2.3377377377377377
445,Random(p=0.6),999,11813,11.824824824824825,2.364964964964965
446,Random(p=0.6),999,11614,11.625625625625625,2.3251251251251253
447,Random(p=0.6),999,11676,11.687687687687689,2.337537537537538
448,Random(p=0.6),999,11719,11.73073073073073,2.346146146146146
449,Random(p=0.6),999,11724,11.735735735735735,2.347147147147147
450,Random(p=0.6),999,11728,11.73973973973974,2.347947947947948
451,Random(p=0.6),999,11762,11.773773773773774,2.354754754754755
452,Random(p=0.6),999,11725,11.736736736736736,2.3473473473473474
453,Random(p=0.6),999,11659,11.67067067067067,2.334134134134134
454,Random(p=0.6),999,11760,11.771771771771771,2.354354354354354
455,Random(p=0.6),999,11679,11.69069069069069,2.338138138138138
456,Random(p=0.6),999,11848,11.85985985985986,2.371971971971972
457,Random(p=0.6),999,11853,11.864864864864865,2.372972972972973
458,Random(p=0.6),999,11777,11.78878878878879,2.3577577577577578
459,Random(p=0.6),999,11670,11.681681681681681,2.3363363363363363
460,Random(p=0.6),999,11693,11.704704704704705,2.340940940940941
461,Random(p=0.6),999,11775,11.786786786786786,2.3573573573573574
462,Random(p=0.6),999,11658,11.66966966966967,2.333933933933934
463,Random(p=0.6),999,11509,11.52052052052052,2.304104104104104
464,Random(p=0.6),999,11776,11.787787787787789,2.357557557557558
465,Random(p=0.6),999,11849,11.86086086086086,2.372172172172172
466,Random(p=0.6),999,11751,11.762762762762764,2.352552552552553
467,Random(p=0.6),999,11625,11.636636636636636,2.3273273273273274
468,Random(p=0.6),999,11723,11.734734734734735,2.346946946946947
469,Random(p=0.6),999,11833,11.844844844844845,2.368968968968969
470,Random(p=0.6),999,11754,11.765765765765765,2.353153153153153
471,Random(p=0.6),999,11718,11.72972972972973,2.345945945945946
472,Random(p=0.6),999,11673,11.684684684684685,2.336936936936937
473,Random(p=0.6),999,11702,11.713713713713714,2.3427427427427427
474,Random(p=0.6),999,11755,11.766766766766766,2.353353353353353
475,Random(p=0.6),999,11853,11.864864864864865,2.372972972972973
476,Random(p=0.6),999,11715,11.726726726726726,2.3453453453453452
477,Random(p=0.6),999,11840,11.851851851851851,2.3703703703703702
478,Random(p=0.6),999,11692,11.703703703703704,2.340740740740741
479,Random(p=0.6),999,11753,11.764764764764765,2.352952952952953
480,Random(p=0.6),999,11749,11.76076076076076,2.352152152152152
481,Random(p=0.6),999,11531,11.542542542542543,2.308508508508509
482,Random(p=0.6),999,11849,11.86086086086086,2.372172172172172
483,Random(p=0.6),999,11716,11.727727727727729,2.3455455455455456
484,Random(p=0.6),999,11606,11.617617617617618,2.323523523523524
485,Random(p=0.6),999,11846,11.857857857857859,2.3715715715715717
486,Random(p=0.6),999,11724,11.735735735735735,2.347147147147147
487,Random(p=0.6),999,11660,11.671671671671671,2.334334334334334
488,Random(p=0.6),999,11590,11.601601601601601,2.32032032032032
489,Random(p=0.6),999,11751,11.762762762762764,2.352552552552553
490,Random(p=0.6),999,11749,11.76076076076076,2.352152152152152
491,Random(p=0.6),999,11757,11.76876876876877,2.353753753753754
492,Random(p=0.6),999,11705,11.716716716716716,2.343343343343343
493,Random(p=0.6),999,11706,11.717717717717719,2.343543543543544
494,Random(p=0.6),999,11643,11.654654654654655,2.330930930930931
495,Random(p=0.6),999,11665,11.676676676676676,2.335335335335335
496,Random(p=0.6),999,11795,11.806806806806806,2.3613613613613613
497,Random(p=0.6),999,11784,11.795795795795796,2.359159159159159
498,Random(p=0.6),999,11756,11.767767767767769,2.353553553553554
499,Random(p=0.6),999,11738,11.74974974974975,2.34994994994995
500,Random(p=0.8),999,11182,11.193193193193194,2.2386386386386388
501,Random(p=0.8),999,11082,11.093093093093094,2.2186186186186188
502,Random(p=0.8),999,11228,11.23923923923924,2.247847847847848
503,Random(p=0.8),999,11115,11.126126126126126,2.225225225225225
504,Random(p=0.8),999,11220,11.23123123123123,2.2462462462462462
505,Random(p=0.8),999,11223,11.234234234234235,2.246846846846847
506,Random(p=0.8),999,11202,11.213213213213214,2.2426426426426427
507,Random(p=0.8),999,11314,11.325325325325325,2.265065065065065
508,Random(p=0.8),999,11240,11.25125125125125,2.25025025025025
509,Random(p=0.8),999,11150,11.16116116116116,2.2322322322322323
510,Random(p=0.8),999,11313,11.324324324324325,2.264864864864865
511,Random(p=0.8),999,11259,11.27027027027027,2.254054054054054
512,Random(p=0.8),999,11149,11.16016016016016,2.232032032032032
513,Random(p=0.8),999,11195,11.206206206206206,2.2412412412412412
514,Random(p=0.8),999,11268,11.27927927927928,2.255855855855856
515,Random(p=0.8),999,11265,11.276276276276276,2.255255255255255
516,Random(p=0.8),999,11091,11.102102102102101,2.22042042042042
517,Random(p=0.8),999,11142,11.153153153153154,2.230630630630631
518,Random(p=0.8),999,11202,11.213213213213214,2.2426426426426427
519,Random(p=0.8),999,11197,11.208208208208209,2.2416416416416416
520,Random(p=0.8),999,11101,11.112112112112111,2.2224224224224223
521,Random(p=0.8),999,11082,11.093093093093094,2.2186186186186188
522,Random(p=0.8),999,11264,11.275275275275275,2.255055055055055
523,Random(p=0.8),999,11026,11.037037037037036,2.2074074074074073
524,Random(p=0.8),999,11181,11.192192192192191,2.2384384384384384
525,Random(p=0.8),999,11101,11.112112112112111,2.2224224224224223
526,Random(p=0.8),999,11243,11.254254254254255,2.250850850850851
527,Random(p=0.8),999,11243,11.254254254254255,2.250850850850851
528,Random(p=0.8),999,11108,11.11911911911912,2.2238238238238237
529,Random(p=0.8),999,11118,11.12912912912913,2.225825825825826
530,Random(p=0.8),999,11221,11.232232232232231,2.246446446446446
531,Random(p=0.8),999,11118,11.12912912912913,2.225825825825826
532,Random(p=0.8),999,11088,11.0990990990991,2.21981981981982
533,Random(p=0.8),999,11153,11.164164164164164,2.232832832832833
534,Random(p=0.8),999,11171,11.182182182182181,2.236436436436436
535,Random(p=0.8),999,11203,11.214214214214214,2.242842842842843
536,Random(p=0.8),999,11001,11.012012012012011,2.2024024024024023
537,Random(p=0.8),999,11293,11.304304304304305,2.260860860860861
538,Random(p=0.8),999,11128,11.13913913913914,2.227827827827828
539,Random(p=0.8),999,11142,11.153153153153154,2.230630630630631
540,Random(p=0.8),999,11155,11.166166166166166,2.233233233233233
541,Random(p=0.8),999,11019,11.03003003003003,2.206006006006006
542,Random(p=0.8),999,11243,11.254254254254255,2.250850850850851
543,Random(p=0.8),999,11125,11.136136136136136,2.2272272272272273
544,Random(p=0.8),999,11032,11.043043043043044,2.2086086086086087
545,Random(p=0.8),999,11214,11.225225225225225,2.245045045045045
546,Random(p=0.8),999,11173,11.184184184184184,2.236836836836837
547,Random(p=0.8),999,11011,11.022022022022021,2.2044044044044044
548,Random(p=0.8),999,11099,11.11011011011011,2.222022022022022
549,Random(p=0.8),999,11136,11.147147147147146,2.2294294294294295
550,Random(p=0.8),999,11192,11.203203203203204,2.240640640640641
551,Random(p=0.8),999,11192,11.203203203203204,2.240640640640641
552,Random(p=0.8),999,11145,11.156156156156156,2.2312312312312312
553,Random(p=0.8),999,11012,11.023023023023024,2.204604604604605
554,Random(p=0.8),999,11255,11.266266266266266,2.253253253253253
555,Random(p=0.8),999,11167,11.178178178178179,2.235635635635636
556,Random(p=0.8),999,11281,11.292292292292291,2.2584584584584584
557,Random(p=0.8),999,11267,11.278278278278279,2.255655655655656
558,Random(p=0.8),999,11137,11.148148148148149,2.22962962962963
559,Random(p=0.8),999,11074,11.085085085085085,2.217017017017017
560,Random(p=0.8),999,11207,11.218218218218219,2.2436436436436438
561,Random(p=0.8),999,11053,11.064064064064064,2.212812812812813
562,Random(p=0.8),999,11269,11.28028028028028,2.256056056056056
563,Random(p=0.8),999,11273,11.284284284284285,2.256856856856857
564,Random(p=0.8),999,11143,11.154154154154154,2.230830830830831
565,Random(p=0.8),999,11171,11.182182182182181,2.236436436436436
566,Random(p=0.8),999,11161,11.172172172172171,2.2344344344344345
567,Random(p=0.8),999,11155,11.166166166166166,2.233233233233233
568,Random(p=0.8),999,11143,11.154154154154154,2.230830830830831
569,Random(p=0.8),999,10997,11.008008008008009,2.2016016016016016
570,Random(p=0.8),999,11189,11.2002002002002,2.24004004004004
571,Random(p=0.8),999,11087,11.098098098098099,2.21961961961962
572,Random(p=0.8),999,11083,11.094094094094094,2.2188188188188187
573,Random(p=0.8),999,11238,11.24924924924925,2.24984984984985
574,Random(p=0.8),999,11143,11.154154154154154,2.230830830830831
575,Random(p=0.8),999,11131,11.142142142142141,2.2284284284284284
576,Random(p=0.8),999,11150,11.16116116116116,2.2322322322322323
577,Random(p=0.8),999,11145,11.156156156156156,2.2312312312312312
578,Random(p=0.8),999,11215,11.226226226226226,2.245245245245245
579,Random(p=0.8),999,11217,11.228228228228229,2.245645645645646
580,Random(p=0.8),999,11110,11.12112112112112,2.224224224224224
581,Random(p=0.8),999,11170,11.18118118118118,2.2362362362362362
582,Random(p=0.8),999,11147,11.158158158158159,2.2316316316316316
583,Random(p=0.8),999,11180,11.19119119119119,2.238238238238238
584,Random(p=0.8),999,11177,11.188188188188189,2.2376376376376377
585,Random(p=0.8),999,11183,11.194194194194194,2.2388388388388387
586,Random(p=0.8),999,11115,11.126126126126126,2.225225225225225
587,Random(p=0.8),999,11140,11.15115115115115,2.23023023023023
588,Random(p=0.8),999,11330,11.34134134134134,2.268268268268268
589,Random(p=0.8),999,11169,11.18018018018018,2.236036036036036
590,Random(p=0.8),999,11185,11.196196196196196,2.239239239239239
591,Random(p=0.8),999,11061,11.072072072072071,2.2144144144144144
592,Random(p=0.8),999,11198,11.20920920920921,2.241841841841842
593,Random(p=0.8),999,11138,11.14914914914915,2.22982982982983
594,Random(p=0.8),999,11224,11.235235235235235,2.247047047047047
595,Random(p=0.8),999,11146,11.157157157157156,2.231431431431431
596,Random(p=0.8),999,11064,11.075075075075075,2.215015015015015
597,Random(p=0.8),999,11234,11.245245245245245,2.249049049049049
598,Random(p=0.8),999,11089,11.1001001001001,2.22002002002002
599,Random(p=0.8),999,11143,11.154154154154154,2.230830830830831
600,Tit-for-Tat,999,11945,11.956956956956956,2.3913913913913913
601,Tit-for-Tat,999,12008,12.02002002002002,2.404004004004004
602,Tit-for-Tat,999,12071,12.083083083083084,2.4166166166166168
603,Tit-for-Tat,999,12075,12.087087087087086,2.4174174174174174
604,Tit-for-Tat,999,12010,12.022022022022021,2.404404404404404
605,Tit-for-Tat,999,12047,12.05905905905906,2.4118118118118117
606,Tit-for-Tat,999,12039,12.05105105105105,2.4102102102102103
607,Tit-for-Tat,999,12069,12.08108108108108,2.416216216216216
608,Tit-for-Tat,999,11952,11.963963963963964,2.3927927927927928
609,Tit-for-Tat,999,12001,12.013013013013014,2.402602602602603
610,Tit-for-Tat,999,12049,12.06106106106106,2.412212212212212
611,Tit-for-Tat,999,12095,12.107107107107106,2.4214214214214214
612,Tit-for-Tat,999,11937,11.94894894894895,2.38978978978979
613,Tit-for-Tat,999,11984,11.995995995995996,2.399199199199199
614,Tit-for-Tat,999,12011,12.023023023023024,2.4046046046046046
615,Tit-for-Tat,999,11961,11.972972972972974,2.3945945945945946
616,Tit-for-Tat,999,12035,12.047047047047046,2.409409409409409
617,Tit-for-Tat,999,12048,12.06006006006006,2.412012012012012
618,Tit-for-Tat,999,12090,12.102102102102101,2.4204204204204203
619,Tit-for-Tat,999,12014,12.026026026026026,2.4052052052052053
620,Tit-for-Tat,999,12013,12.025025025025025,2.405005005005005
621,Tit-for-Tat,999,11999,12.01101101101101,2.402202202202202
622,Tit-for-Tat,999,12029,12.04104104104104,2.408208208208208
623,Tit-for-Tat,999,12024,12.036036036036036,2.407207207207207
624,Tit-for-Tat,999,12019,12.03103103103103,2.406206206206206
625,Tit-for-Tat,999,12099,12.11111111111111,2.422222222222222
626,Tit-for-Tat,999,11928,11.93993993993994,2.387987987987988
627,Tit-for-Tat,999,11995,12.007007007007006,2.4014014014014013
628,Tit-for-Tat,999,11963,11.974974974974975,2.394994994994995
629,Tit-for-Tat,999,11958,11.96996996996997,2.393993993993994
630,Tit-for-Tat,999,11966,11.977977977977979,2.3955955955955957
631,Tit-for-Tat,999,11987,11.998998998999,2.3997997997998
632,Tit-for-Tat,999,11951,11.962962962962964,2.392592592592593
633,Tit-for-Tat,999,11972,11.983983983983984,2.3967967967967967
634,Tit-for-Tat,999,11991,12.003003003003004,2.4006006006006007
635,Tit-for-Tat,999,12068,12.08008008008008,2.416016016016016
636,Tit-for-Tat,999,12008,12.02002002002002,2.404004004004004
637,Tit-for-Tat,999,11975,11.986986986986986,2.3973973973973974
638,Tit-for-Tat,999,11942,11.953953953953954,2.390790790790791
639,Tit-for-Tat,999,11991,12.003003003003004,2.4006006006006007
640,Tit-for-Tat,999,12003,12.015015015015015,2.403003003003003
641,Tit-for-Tat,999,11863,11.874874874874875,2.374974974974975
642,Tit-for-Tat,999,12032,12.044044044044044,2.408808808808809
643,Tit-for-Tat,999,12071,12.083083083083084,2.4166166166166168
644,Tit-for-Tat,999,11982,11.993993993993994,2.398798798798799
645,Tit-for-Tat,999,12009,12.02102102102102,2.404204204204204
646,Tit-for-Tat,999,11993,12.005005005005005,2.401001001001001
647,Tit-for-Tat,999,11968,11.97997997997998,2.395995995995996
648,Tit-for-Tat,999,11968,11.97997997997998,2.395995995995996
649,Tit-for-Tat,999,11893,11.904904904904905,2.380980980980981
650,Tit-for-Tat,999,12103,12.115115115115115,2.423023023023023
651,Tit-for-Tat,999,12015,12.027027027027026,2.4054054054054053
652,Tit-for-Tat,999,12030,12.042042042042041,2.408408408408408
653,Tit-for-Tat,999,12011,12.023023023023024,2.4046046046046046
654,Tit-for-Tat,999,11987,11.998998998999,2.3997997997998
655,Tit-for-Tat,999,12049,12.06106106106106,2.412212212212212
656,Tit-for-Tat,999,12035,12.047047047047046,2.409409409409409
657,Tit-for-Tat,999,11978,11.98998998998999,2.397997997997998
658,Tit-for-Tat,999,12021,12.033033033033034,2.4066066066066067
659,Tit-for-Tat,999,12003,12.015015015015015,2.403003003003003
660,Tit-for-Tat,999,12065,12.077077077077076,2.4154154154154153
661,Tit-for-Tat,999,12113,12.125125125125125,2.425025025025025
662,Tit-for-Tat,999,11971,11.982982982982984,2.3965965965965967
663,Tit-for-Tat,999,12001,12.013013013013014,2.402602602602603
664,Tit-for-Tat,999,11931,11.942942942942944,2.388588588588589
665,Tit-for-Tat,999,12077,12.08908908908909,2.417817817817818
666,Tit-for-Tat,999,12050,12.062062062062061,2.4124124124124124
667,Tit-for-Tat,999,12049,12.06106106106106,2.412212212212212
668,Tit-for-Tat,999,12002,12.014014014014014,2.402802802802803
669,Tit-for-Tat,999,12013,12.025025025025025,2.405005005005005
670,Tit-for-Tat,999,12012,12.024024024024024,2.404804804804805
671,Tit-for-Tat,999,11979,11.99099099099099,2.398198198198198
672,Tit-for-Tat,999,11924,11.935935935935936,2.387187187187187
673,Tit-for-Tat,999,12024,12.036036036036036,2.407207207207207
674,Tit-for-Tat,999,11933,11.944944944944945,2.388988988988989
675,Tit-for-Tat,999,11945,11.956956956956956,2.3913913913913913
676,Tit-for-Tat,999,11991,12.003003003003004,2.4006006006006007
677,Tit-for-Tat,999,11988,12.0,2.4
678,Tit-for-Tat,999,11998,12.01001001001001,2.402002002002002
679,Tit-for-Tat,999,12034,12.046046046046046,2.4092092092092092
680,Tit-for-Tat,999,12012,12.024024024024024,2.404804804804805
681,Tit-for-Tat,999,12099,12.11111111111111,2.422222222222222
682,Tit-for-Tat,999,12035,12.047047047047046,2.409409409409409
683,Tit-for-Tat,999,12096,12.108108108108109,2.4216216216216218
684,Tit-for-Tat,999,12038,12.05005005005005,2.41001001001001
685,Tit-for-Tat,999,12083,12.095095095095095,2.419019019019019
686,Tit-for-Tat,999,11918,11.92992992992993,2.385985985985986
687,Tit-for-Tat,999,12042,12.054054054054054,2.410810810810811
688,Tit-for-Tat,999,11944,11.955955955955956,2.391191191191191
689,Tit-for-Tat,999,12054,12.066066066066066,2.413213213213213
690,Tit-for-Tat,999,11998,12.01001001001001,2.402002002002002
691,Tit-for-Tat,999,12027,12.03903903903904,2.407807807807808
692,Tit-for-Tat,999,11937,11.94894894894895,2.38978978978979
693,Tit-for-Tat,999,12035,12.047047047047046,2.409409409409409
694,Tit-for-Tat,999,11985,11.996996996996996,2.399399399399399
695,Tit-for-Tat,999,12051,12.063063063063064,2.412612612612613
696,Tit-for-Tat,999,12005,12.017017017017016,2.403403403403403
697,Tit-for-Tat,999,12007,12.01901901901902,2.403803803803804
698,Tit-for-Tat,999,12058,12.07007007007007,2.414014014014014
699,Tit-for-Tat,999,12026,12.038038038038039,2.407607607607608
700,Tit-for-Tat,999,12033,12.045045045045045,2.409009009009009
701,Tit-for-Tat,999,11917,11.92892892892893,2.385785785785786
702,Tit-for-Tat,999,12010,12.022022022022021,2.404404404404404
703,Tit-for-Tat,999,12050,12.062062062062061,2.4124124124124124
704,Tit-for-Tat,999,11978,11.98998998998999,2.397997997997998
705,Tit-for-Tat,999,11946,11.957957957957959,2.3915915915915917
706,Tit-for-Tat,999,12036,12.048048048048049,2.4096096096096096
707,Tit-for-Tat,999,11974,11.985985985985986,2.397197197197197
708,Tit-for-Tat,999,12002,12.014014014014014,2.402802802802803
709,Tit-for-Tat,999,11971,11.982982982982984,2.3965965965965967
710,Tit-for-Tat,999,12096,12.108108108108109,2.4216216216216218
711,Tit-for-Tat,999,12036,12.048048048048049,2.4096096096096096
712,Tit-for-Tat,999,11979,11.99099099099099,2.398198198198198
713,Tit-for-Tat,999,11957,11.96896896896897,2.393793793793794
714,Tit-for-Tat,999,11992,12.004004004004004,2.400800800800801
715,Tit-for-Tat,999,12079,12.09109109109109,2.418218218218218
716,Tit-for-Tat,999,12082,12.094094094094094,2.418818818818819
717,Tit-for-Tat,999,11990,12.002002002002001,2.4004004004004003
718,Tit-for-Tat,999,12029,12.04104104104104,2.408208208208208
719,Tit-for-Tat,999,11966,11.977977977977979,2.3955955955955957
720,Tit-for-Tat,999,11968,11.97997997997998,2.395995995995996
721,Tit-for-Tat,999,11923,11.934934934934935,2.386986986986987
722,Tit-for-Tat,999,12047,12.05905905905906,2.4118118118118117
723,Tit-for-Tat,999,11965,11.976976976976976,2.3953953953953953
724,Tit-for-Tat,999,11950,11.961961961961961,2.3923923923923924
725,Tit-for-Tat,999,12080,12.092092092092091,2.418418418418418
726,Tit-for-Tat,999,12035,12.047047047047046,2.409409409409409
727,Tit-for-Tat,999,11991,12.003003003003004,2.4006006006006007
728,Tit-for-Tat,999,12013,12.025025025025025,2.405005005005005
729,Tit-for-Tat,999,12093,12.105105105105105,2.421021021021021
730,Tit-for-Tat,999,12056,12.068068068068069,2.413613613613614
731,Tit-for-Tat,999,11981,11.992992992992994,2.398598598598599
732,Tit-for-Tat,999,12095,12.107107107107106,2.4214214214214214
733,Tit-for-Tat,999,12049,12.06106106106106,2.412212212212212
734,Tit-for-Tat,999,12043,12.055055055055055,2.411011011011011
735,Tit-for-Tat,999,11999,12.01101101101101,2.402202202202202
736,Tit-for-Tat,999,12026,12.038038038038039,2.407607607607608
737,Tit-for-Tat,999,11991,12.003003003003004,2.4006006006006007
738,Tit-for-Tat,999,12029,12.04104104104104,2.408208208208208
739,Tit-for-Tat,999,11968,11.97997997997998,2.395995995995996
740,Tit-for-Tat,999,11983,11.994994994994995,2.398998998998999
741,Tit-for-Tat,999,11986,11.997997997997999,2.3995995995995996
742,Tit-for-Tat,999,12019,12.03103103103103,2.406206206206206
743,Tit-for-Tat,999,12025,12.037037037037036,2.4074074074074074
744,Tit-for-Tat,999,11921,11.932932932932934,2.3865865865865867
745,Tit-for-Tat,999,12037,12.04904904904905,2.40980980980981
746,Tit-for-Tat,999,11990,12.002002002002001,2.4004004004004003
747,Tit-for-Tat,999,11920,11.931931931931931,2.3863863863863863
748,Tit-for-Tat,999,12042,12.054054054054054,2.410810810810811
749,Tit-for-Tat,999,12111,12.123123123123124,2.4246246246246246
750,Tit-for-Tat,999,12045,12.057057057057056,2.4114114114114114
751,Tit-for-Tat,999,11951,11.962962962962964,2.392592592592593
752,Tit-for-Tat,999,11973,11.984984984984985,2.396996996996997
753,Tit-for-Tat,999,12044,12.056056056056056,2.411211211211211
754,Tit-for-Tat,999,11927,11.93893893893894,2.3877877877877878
755,Tit-for-Tat,999,11990,12.002002002002001,2.4004004004004003
756,Tit-for-Tat,999,12006,12.018018018018019,2.403603603603604
757,Tit-for-Tat,999,12067,12.07907907907908,2.415815815815816
758,Tit-for-Tat,999,11998,12.01001001001001,2.402002002002002
759,Tit-for-Tat,999,12014,12.026026026026026,2.4052052052052053
760,Tit-for-Tat,999,12026,12.038038038038039,2.407607607607608
761,Tit-for-Tat,999,11983,11.994994994994995,2.398998998998999
762,Tit-for-Tat,999,11999,12.01101101101101,2.402202202202202
763,Tit-for-Tat,999,12047,12.05905905905906,2.4118118118118117
764,Tit-for-Tat,999,11909,11.92092092092092,2.384184184184184
765,Tit-for-Tat,999,11980,11.991991991991991,2.398398398398398
766,Tit-for-Tat,999,12034,12.046046046046046,2.4092092092092092
767,Tit-for-Tat,999,11979,11.99099099099099,2.398198198198198
768,Tit-for-Tat,999,12143,12.155155155155155,2.431031031031031
769,Tit-for-Tat,999,12018,12.03003003003003,2.406006006006006
770,Tit-for-Tat,999,12102,12.114114114114114,2.422822822822823
771,Tit-for-Tat,999,11930,11.941941941941941,2.388388388388388
772,Tit-for-Tat,999,11997,12.00900900900901,2.4018018018018017
773,Tit-for-Tat,999,11885,11.896896896896896,2.379379379379379
774,Tit-for-Tat,999,11972,11.983983983983984,2.3967967967967967
775,Tit-for-Tat,999,12031,12.043043043043044,2.408608608608609
776,Tit-for-Tat,999,11998,12.01001001001001,2.402002002002002
777,Tit-for-Tat,999,11937,11.94894894894895,2.38978978978979
778,Tit-for-Tat,999,11977,11.98898898898899,2.397797797797798
779,Tit-for-Tat,999,12027,12.03903903903904,2.407807807807808
780,Tit-for-Tat,999,11982,11.993993993993994,2.398798798798799
781,Tit-for-Tat,999,11986,11.997997997997999,2.3995995995995996
782,Tit-for-Tat,999,11930,11.941941941941941,2.388388388388388
783,Tit-for-Tat,999,11993,12.005005005005005,2.401001001001001
784,Tit-for-Tat,999,11999,12.01101101101101,2.402202202202202
785,Tit-for-Tat,999,12030,12.042042042042041,2.408408408408408
786,Tit-for-Tat,999,11930,11.941941941941941,2.388388388388388
787,Tit-for-Tat,999,12127,12.13913913913914,2.427827827827828
788,Tit-for-Tat,999,12106,12.118118118118119,2.423623623623624
789,Tit-for-Tat,999,12026,12.038038038038039,2.407607607607608
790,Tit-for-Tat,999,11921,11.932932932932934,2.3865865865865867
791,Tit-for-Tat,999,12001,12.013013013013014,2.402602602602603
792,Tit-for-Tat,999,12063,12.075075075075075,2.415015015015015
793,Tit-for-Tat,999,11996,12.008008008008009,2.4016016016016017
794,Tit-for-Tat,999,11975,11.986986986986986,2.3973973973973974
795,Tit-for-Tat,999,12089,12.1011011011011,2.4202202202202203
796,Tit-for-Tat,999,12083,12.095095095095095,2.419019019019019
797,Tit-for-Tat,999,12003,12.015015015015015,2.403003003003003
798,Tit-for-Tat,999,12028,12.04004004004004,2.408008008008008
799,Tit-for-Tat,999,11983,11.994994994994995,2.398998998998999
800,Tit-for-Tat,999,11934,11.945945945945946,2.389189189189189
801,Tit-for-Tat,999,12002,12.014014014014014,2.402802802802803
802,Tit-for-Tat,999,12070,12.082082082082081,2.4164164164164164
803,Tit-for-Tat,999,12038,12.05005005005005,2.41001001001001
804,Tit-for-Tat,999,12021,12.033033033033034,2.4066066066066067
805,Tit-for-Tat,999,11998,12.01001001001001,2.402002002002002
806,Tit-for-Tat,999,11878,11.88988988988989,2.377977977977978
807,Tit-for-Tat,999,12092,12.104104104104104,2.420820820820821
808,Tit-for-Tat,999,11960,11.971971971971971,2.394394394394394
809,Tit-for-Tat,999,12011,12.023023023023024,2.4046046046046046
810,Tit-for-Tat,999,11934,11.945945945945946,2.389189189189189
811,Tit-for-Tat,999,12033,12.045045045045045,2.409009009009009
812,Tit-for-Tat,999,12039,12.05105105105105,2.4102102102102103
813,Tit-for-Tat,999,11956,11.967967967967969,2.393593593593594
814,Tit-for-Tat,999,12083,12.095095095095095,2.419019019019019
815,Tit-for-Tat,999,12044,12.056056056056056,2.411211211211211
816,Tit-for-Tat,999,11992,12.004004004004004,2.400800800800801
817,Tit-for-Tat,999,11976,11.987987987987989,2.397597597597598
818,Tit-for-Tat,999,11996,12.008008008008009,2.4016016016016017
819,Tit-for-Tat,999,11976,11.987987987987989,2.397597597597598
820,Tit-for-Tat,999,11971,11.982982982982984,2.3965965965965967
821,Tit-for-Tat,999,11961,11.972972972972974,2.3945945945945946
822,Tit-for-Tat,999,12074,12.086086086086086,2.417217217217217
823,Tit-for-Tat,999,12011,12.023023023023024,2.4046046046046046
824,Tit-for-Tat,999,11990,12.002002002002001,2.4004004004004003
825,Tit-for-Tat,999,12000,12.012012012012011,2.4024024024024024
826,Tit-for-Tat,999,12004,12.016016016016016,2.403203203203203
827,Tit-for-Tat,999,11957,11.96896896896897,2.393793793793794
828,Tit-for-Tat,999,12084,12.096096096096096,2.4192192192192192
829,Tit-for-Tat,999,11982,11.993993993993994,2.398798798798799
830,Tit-for-Tat,999,11982,11.993993993993994,2.398798798798799
831,Tit-for-Tat,999,11978,11.98998998998999,2.397997997997998
832,Tit-for-Tat,999,11924,11.935935935935936,2.387187187187187
833,Tit-for-Tat,999,11948,11.95995995995996,2.391991991991992
834,Tit-for-Tat,999,11989,12.001001001001,2.4002002002002003
835,Tit-for-Tat,999,11988,12.0,2.4
836,Tit-for-Tat,999,11997,12.00900900900901,2.4018018018018017
837,Tit-for-Tat,999,12038,12.05005005005005,2.41001001001001
838,Tit-for-Tat,999,12112,12.124124124124124,2.424824824824825
839,Tit-for-Tat,999,12002,12.014014014014014,2.402802802802803
840,Tit-for-Tat,999,12016,12.028028028028029,2.4056056056056057
841,Tit-for-Tat,999,12020,12.032032032032031,2.4064064064064064
842,Tit-for-Tat,999,12058,12.07007007007007,2.414014014014014
843,Tit-for-Tat,999,11949,11.96096096096096,2.392192192192192
844,Tit-for-Tat,999,12002,12.014014014014014,2.402802802802803
845,Tit-for-Tat,999,11974,11.985985985985986,2.397197197197197
846,Tit-for-Tat,999,12056,12.068068068068069,2.413613613613614
847,Tit-for-Tat,999,11969,11.98098098098098,2.396196196196196
848,Tit-for-Tat,999,12111,12.123123123123124,2.4246246246246246
849,Tit-for-Tat,999,11980,11.991991991991991,2.398398398398398
850,Tit-for-Tat,999,12086,12.098098098098099,2.4196196196196196
851,Tit-for-Tat,999,12000,12.012012012012011,2.4024024024024024
852,Tit-for-Tat,999,11997,12.00900900900901,2.4018018018018017
853,Tit-for-Tat,999,12039,12.05105105105105,2.4102102102102103
854,Tit-for-Tat,999,11978,11.98998998998999,2.397997997997998
855,Tit-for-Tat,999,11983,11.994994994994995,2.398998998998999
856,Tit-for-Tat,999,12018,12.03003003003003,2.406006006006006
857,Tit-for-Tat,999,11970,11.981981981981981,2.3963963963963963
858,Tit-for-Tat,999,11986,11.997997997997999,2.3995995995995996
859,Tit-for-Tat,999,12036,12.048048048048049,2.4096096096096096
860,Tit-for-Tat,999,12079,12.09109109109109,2.418218218218218
861,Tit-for-Tat,999,12011,12.023023023023024,2.4046046046046046
